Word,Frequency
PRESIDENT,37
DONALD,2
TRUMP,10
00,11
03,7
THANK,10
MUCH,9
AT,1
DIRECTION,1
CENTERS,1
DISEASE,4
CONTROL,1
PREVENTION,1
ISSUING,1
GUIDANCE,6
COMMUNITIES,7
FAITH,10
I,89
WANT,21
DR,53
REDFIELD,1
CDC,10
WORK,7
MATTER,2
THEYVE,11
PAST,1
SEEMS,1
LIKE,23
LONG,4
PERIOD,2
TIME,10
TODAY,2
IM,11
IDENTIFYING,1
HOUSES,6
WORSHIP,15
CHURCHES,16
SYNAGOGUE,2
MOSQUES,3
ESSENTIAL,8
PLACES,10
PROVIDE,1
SERVICES,3
SOME,1
GOVERNORS,22
DEEMED,1
LIQUOR,1
STORES,1
ABORTION,1
CLINICS,3
LEFT,1
ITS,13
RIGHT,12
SO,39
CORRECTING,1
INJUSTICE,1
CALLING,3
CALL,6
UPON,3
ALLOW,6
OPEN,10
01,2
06,7
IF,8
THERES,20
QUESTION,7
THEYRE,8
GOING,21
SUCCESSFUL,1
THESE,2
HOLD,1
SOCIETY,1
TOGETHER,12
KEEP,5
PEOPLE,26
UNITED,6
THE,23
DEMANDING,1
GO,20
CHURCH,5
MOSQUE,1
MANY,14
MILLIONS,1
AMERICANS,6
EMBRACE,1
PART,4
LIFE,1
MINISTERS,1
PASTORS,3
RABBIS,2
IMAMS,2
LEADERS,2
MAKE,4
SURE,2
CONGREGATIONS,2
SAFE,8
GATHER,2
PRAY,5
KNOW,26
WELL,11
THEY,6
LOVE,2
DONT,8
ANYTHING,1
BAD,1
HAPPEN,1
ANYBODY,1
ELSE,1
NEED,7
THING,5
IMPORTANT,7
WEEKEND,7
OVERRIDE,6
IN,3
AMERICA,6
PRAYER,1
LESS,7
SPEAKER,5
2,3
02,7
15,6
MR,2
CROSSTALK,5
16,3
3,1
KAYLEIGH,38
MCENANY,30
24,4
ALL,1
EVERYONE,6
PLEASURE,1
JOIN,1
THAT,5
GREAT,6
ANNOUNCEMENT,3
ID,4
INTRODUCE,1
BIRX,51
SHE,1
WONDERFUL,1
PRESENTATION,1
PURSUANT,2
REOPENING,3
AMERICAN,3
DATA,8
SHARE,2
ILL,3
LET,1
KICK,1
DEBORAH,38
42,7
FIRST,11
SLIDE,29
PLEASE,2
WANTED,11
START,4
SUMMARY,1
NUMBER,20
LOST,1
DATE,1
BUT,12
EXCITING,1
US,7
DECREASING,2
MORTALITY,7
THINK,25
REAL,1
ASPECT,1
AMAZING,1
HEALTHCARE,1
WORKERS,5
FRONTLINE,2
ABILITY,2
BEST,1
CARE,3
PATIENTS,1
CONTINUOUS,1
DECREASE,3
NEXT,24
DECREASED,1
SIGNIFICANTLY,2
LAST,9
MONTH,1
NEW,21
HOSPITALIZATIONS,4
WE,22
SEE,61
50,9
DECLINE,6
ALTHOUGH,2
EVERY,10
REGION,2
COUNTRY,9
DIFFERENT,2
ENCOURAGED,3
DECLINING,4
30,8
IVE,5
TALKED,3
EXTENSIVE,1
SURVEILLANCE,8
MADE,2
AVAILABLE,2
THIS,14
LOOKING,4
SYNDROMIC,3
EMERGENCY,7
ROOMS,2
YOU,19
COVID,13
ILLNESSES,3
SHOWN,6
ORANGE,6
BLUE,5
INFLUENZA,9
ILLNESS,9
TAKING,2
CASES,41
SIGNIFICANT,7
DECLINES,1
WEEK,12
A,2
COMING,4
ROOM,7
GOES,3
ALONG,1
WHAT,6
TRIANGULATE,2
MULTIPLE,4
SOURCES,1
SEEING,1
TRENDS,1
ENSURE,7
MAKING,3
PROGRESS,5
04,2
13,6
SYSTEM,2
RUNNING,3
DECADE,1
PEAKS,1
YEAR,1
THATS,21
REMIND,1
B,1
AND,49
PEAK,3
REALLY,24
FIND,11
ENCOURAGING,6
ACROSS,8
BASELINE,2
WHY,4
PARTICULARLY,5
NOW,10
REPORTED,5
STATE,17
COUNTY,9
ABLE,10
PRECISELY,1
CHANGES,1
BECOMES,1
YET,1
EARLY,3
ALERT,3
SHOWED,1
TWO,19
SYSTEMS,3
ONE,13
VISITS,5
BASED,2
QUALIFICATIONS,1
WEBSITE,5
19,6
05,3
SHOW,9
QUICKLY,2
STARTED,7
RED,6
DARKER,1
GET,10
GREEN,5
ENDING,1
MARCH,5
28TH,1
REMEMBER,3
BEGINNING,2
ACCELERATION,1
LOGARITHMIC,2
PHASE,2
APRIL,4
4TH,1
YOURE,10
STARTING,2
STATES,29
ALREADY,1
TURNED,1
11,5
25TH,1
MAY,11
2ND,1
ATTENTION,2
AREA,10
MARYLAND,5
WEVE,5
HIGH,10
PLATEAU,3
ALSO,14
MINNESOTA,2
WISCONSIN,2
21,2
STILL,9
YELLOW,4
TURN,1
MOMENT,4
TOOK,3
LOT,6
SLIDES,1
AMOUNT,2
COME,5
COUNTIES,3
WEBSITES,1
EARLIER,1
PRIORITIZED,1
TESTINGS,1
RHODE,2
ISLAND,2
LED,1
ALMOST,5
TESTING,18
12,4
CITIZENS,2
FOLLOWED,4
YORK,11
CANT,5
NORTH,1
DAKOTA,1
07,3
COULD,5
BURDENS,1
AREAS,11
6,1
HEARD,2
ADMIRAL,1
GERARD,1
TEST,13
LEAST,2
POPULATION,4
DURING,1
100,15
FIX,1
4,2
GETTING,6
MATERIALS,1
ADEQUATE,1
TRANSPORT,1
MEDIA,1
SWABS,1
IT,6
OPPORTUNITY,2
ENCOURAGE,4
NURSING,10
HOME,7
RESIDENTS,8
STAFF,3
BECAUSE,3
OUTBREAKS,15
SEEN,2
MONTHS,2
HOMES,6
08,2
10,14
COMPLICATED,1
TRYING,4
TAKEN,1
USE,3
LABORATORY,1
UNDERSTAND,5
WHATS,5
HAPPENING,4
METROS,4
LEVEL,3
SINGLE,4
TRIANGLES,1
TOP,6
LITTLE,1
TRIANGLE,1
PIECES,1
DIAMONDS,1
POSITIVE,3
TESTS,2
NUCLEIC,1
ACID,1
DIAGNOSING,1
VIRUS,8
NOSE,1
DAYS,12
AGO,6
SQUARES,1
DRAMATIC,6
INDEED,1
CITY,1
SIX,6
WEEKS,9
40,5
09,2
EXPANDING,1
FINDING,4
ENSURING,3
RATES,1
LINE,10
ROLLING,2
SEVEN,4
DAY,8
AVERAGE,2
THREE,8
LARGEST,2
PERCENT,2
DECISIONS,1
OUTSIDE,4
SOCIAL,14
DISTANCING,5
POTENTIALLY,1
PLAYING,2
GOLF,3
CAREFUL,1
TOUCH,3
FLAGS,1
ISSUES,1
TENNIS,3
MARKED,3
BALLS,3
PERSON,2
TOUCHING,1
BALL,1
FOUND,1
ENJOY,2
SPORTS,1
ADJUST,1
DISTRICT,2
VIRGINIA,2
CIRCULATING,1
NEBRASKA,1
ILLINOIS,1
CHICAGO,8
FAR,2
POSITIVES,3
WHEN,4
SAY,4
20,8
FOUR,2
HALF,1
WOULD,14
SHOWS,2
CLEARLY,4
LIVING,1
METRO,6
LOOK,14
WAYS,1
HIGHEST,1
POSITIVITY,1
RATE,1
COLUMBIA,1
INCLUDES,2
NORTHERN,4
MONTGOMERY,1
PG,1
BALTIMORE,2
G,1
MINNEAPOLIS,2
STALLING,1
INCREASE,5
EXCLUSIVELY,1
BOARD,1
28,4
DAILY,5
CASE,9
NUMBERS,4
ERRATIC,2
DEPENDS,1
SOMETIMES,3
OFTEN,1
DRAMATICALLY,2
UNDERNEATH,1
CONCERNS,3
CONCERN,1
WASHINGTON,8
D,2
C,2
WENT,1
UNCHANGING,1
PER,5
000,6
BOSTON,2
OTHERS,3
PROVIDENCE,1
WAY,14
RELATIONSHIP,1
POPULATIONS,1
GROUPS,2
LOW,4
LEVELS,2
DETROIT,1
GRAY,1
ATLANTA,1
MIAMI,1
RECENTLY,1
PUBLICATIONS,1
WORLD,1
STOP,2
SPREAD,6
SHUT,4
TAKE,7
BACK,6
14TH,4
SHOWING,1
DIDNT,2
EVEN,6
PUT,2
LA,3
LARGE,3
ON,1
500,1
DISTRIBUTED,1
AROUND,4
HOTSPOT,2
SE,1
MAJORITY,1
14,3
OBVIOUSLY,2
JERSEY,2
PARTS,3
PENNSYLVANIA,1
CONNECTICUT,1
22,4
BRING,2
INFORMATION,1
BASIS,1
GRAPHIC,2
DISCUSSED,1
REPORTING,1
ENTIRE,2
ADDED,1
MONDAY,1
MORNING,3
ACTUAL,2
BLACK,2
BARS,3
EVERYTHING,2
ITEMS,1
TRENDING,1
ASYMPTOMATIC,11
SYMPTOMATIC,1
COURSE,1
BEHIND,2
HARD,1
25,13
CONTRAST,1
THOUGH,3
REMAINED,5
CLOSED,5
ONGOING,1
ASKED,4
WORKING,4
LOCAL,5
PREVENT,2
FUTURE,1
FAIRLY,1
PERSISTENT,2
LOS,1
ANGELES,1
FLAVOR,1
CITIES,2
CLOSE,3
TALK,4
THROUGHOUT,1
CONTAINING,1
CONTACT,3
TRACING,1
STOPPING,2
TRACKS,1
TALKING,1
EVERYBODY,1
ILLUSTRATES,1
17,1
REASON,1
GRAPHICS,1
VERSUS,1
JUST,2
GIVE,2
EXAMPLE,1
WYOMING,3
FIVE,4
CONFIRMED,1
YESTERDAY,2
NINE,1
QUALIFY,1
GOOD,4
IMMEDIATELY,2
EXACTLY,1
DOUBLING,1
INVESTIGATED,1
SEPARATELY,1
PRISONS,2
18,5
ANALYSIS,3
CONTAIN,2
DARK,1
COMMUNITY,10
REST,1
GROUP,4
MEAT,4
PACKING,4
PLANTS,4
INDIVIDUALS,8
PLANT,2
ASSOCIATED,1
MEATPACKING,1
HOUSING,2
GATHERINGS,2
DISCUSS,1
MEMORIAL,2
KIND,2
GATHERING,1
MAINTAIN,2
FEET,4
DISTANCE,7
MASK,2
MAINTAINED,1
TALKS,1
LONGTERM,2
FACILITIES,3
INTERESTINGLY,1
ENOUGH,2
TOTAL,1
SINCE,2
TRACKING,1
CAME,3
70,1
76,1
PUSHING,1
ORIGINAL,1
OPENING,3
BLUEPRINT,1
PROACTIVE,5
MONITORING,2
SUSCEPTIBLE,2
47,2
KNOWLEDGE,1
TYPE,1
KINDS,1
ASKING,6
PROACTIVELY,3
FOLLOW,10
DEFINED,1
RELEASED,1
THOUGHT,2
35,15
UNDERSTANDING,1
EXPERIENCE,1
PRINCESSES,1
GREATER,1
AGE,1
DEPENDENT,1
SHEDDING,3
ARENT,1
AWARE,2
BECOME,2
ABSOLUTELY,1
CRITICAL,1
49,1
OUTBREAK,2
LOOKS,2
AXIS,1
NORMALIZED,1
IDENTIFIED,1
TESTED,4
CONTAINED,1
MAP,1
GONE,4
TRACERS,2
NEARLY,1
SCENES,1
APPLAUD,1
HEALTH,5
COMMISSIONERS,1
DEPARTMENTS,2
QUIETLY,1
UNASSUMING,1
TRACK,1
TRACES,1
ISOLATE,1
ADDITIONAL,4
58,1
INSTANCES,2
WITHOUT,2
HOPING,2
ADMIT,2
DIFFICULT,1
IDENTIFY,1
RESOURCES,1
DISADVANTAGED,1
FEDERAL,4
34,5
SOMEONE,3
GETS,2
SICK,3
EXCUSE,1
YOUVE,1
FEVERS,1
WALKING,2
GOT,1
BED,1
FELT,1
TERRIBLE,1
MAYBE,6
SPREADING,2
AN,2
INDIVIDUAL,1
DOESNT,1
INSTEAD,1
PROPORTIONS,1
TRANSMISSION,1
23,2
CONTINUE,4
RECOMMEND,1
PUBLIC,1
TELL,2
WHOS,2
INFECTED,5
APART,3
HIV,1
TOLD,1
KNEW,1
SAYING,5
HEALTHY,3
WERE,3
CONTINUOUSLY,2
PLAY,4
HIKE,1
FAUCI,1
SAID,12
FAMILIES,1
HOUSEHOLD,1
CONSIDER,1
SHARING,1
SPACE,3
UTENSILS,2
BELONG,1
THROWN,1
THINGS,3
BEACHES,1
STAY,3
PROTECT,5
9,1
ZEKE,1
BELIEVE,2
EMAILED,1
ASK,6
ANSWER,5
REPORTER,3
32,8
INAUDIBLE,3
33,4
SORRY,1
VICE,2
39,6
