Word,Frequency
SPEAKER,1
1,4
LADIES,1
GENTLEMEN,1
PRESIDENT,45
UNITED,2
STATES,9
DONALD,23
TRUMP,23
THANK,19
MUCH,8
BEAUTIFUL,1
TIME,9
YEAR,9
THE,20
PAST,2
NINE,1
MONTHS,9
ADMINISTRATION,10
INITIATED,1
SINGLE,3
GREATEST,5
MOBILIZATION,2
U,1
S,1
HISTORY,5
PIONEERING,1
DEVELOPING,3
MANUFACTURING,9
THERAPIES,2
VACCINES,26
RECORD,4
NUMBERS,3
LIKE,8
NOBODYS,1
SEEN,2
NO,2
MEDICAL,3
BREAKTHROUGH,1
SCOPE,1
MAGNITUDE,1
EVER,6
ACHIEVED,3
RAPIDLY,2
QUICKLY,4
PROUD,1
TREMENDOUS,2
HELP,6
MILITARY,1
GENERALS,1
ADMIRALS,1
MANY,7
GREAT,8
PEOPLE,16
WHITE,4
HOUSE,4
OPERATION,18
WARP,16
SPEED,16
UNEQUALED,1
UNRIVALED,1
ANYWHERE,4
WORLD,7
LEADERS,2
COUNTRIES,3
CALLED,5
CONGRATULATE,2
US,18
WEVE,10
ABLE,8
HELPED,5
VENTILATORS,3
PROBLEMS,2
ID,1
EVERYONE,1
INVOLVED,1
EFFORT,5
ITS,7
INCREDIBLE,8
AS,7
RESULT,1
PFIZER,9
ANNOUNCED,7
MONDAY,4
CHINA,1
VIRUS,4
VACCINE,55
90,3
EFFECTIVE,4
THIS,8
FAR,6
EXCEEDS,1
EXPECTATIONS,2
NOBODY,2
THOUGHT,1
THEYD,1
GET,6
LEVEL,3
OTHERS,2
COMING,5
THINK,10
EQUAL,1
MAYBE,2
THATS,9
POSSIBLE,7
IN,2
JULY,2
REACHED,3
AGREEMENT,3
PROVIDE,2
95,2
BILLION,4
SUPPORT,6
MASS,2
DISTRIBUTION,7
100,2
MILLION,5
DOSES,7
OPTION,1
PURCHASE,2
TOTAL,1
600,1
SHORTLY,2
THEREAFTER,1
OUR,4
INVESTMENT,2
MAKE,6
PROVIDED,3
FREE,2
CHARGE,1
SAID,11
WASNT,1
PART,3
TURNED,1
UNFORTUNATE,2
MISREPRESENTATION,1
THEY,2
GAVE,2
MISTAKE,1
MADE,7
WE,21
WORK,4
SECURE,2
EMERGENCY,7
USE,10
AUTHORIZATION,7
EXTREMELY,1
SOON,7
COORDINATE,1
APPROVED,7
I,36
HOPE,3
AVERAGE,1
DEVELOPMENT,8
TIMELINE,1
INCLUDING,2
CLINICAL,7
TESTS,2
TAKE,5
EIGHT,1
TWELVE,1
YEARS,5
THROUGH,2
LESS,2
ONE,16
IF,3
DIFFERENT,3
DONE,4
WOULD,9
TAKEN,1
OPINION,1
THREE,11
FOUR,3
FIVE,4
FDA,11
FOREVER,1
TIMES,6
FASTER,3
FASTEST,2
PRIOR,1
SAY,8
BELIEVE,4
ACTUALLY,4
ALSO,16
FINAL,2
STAGES,2
TRIAL,6
THEYLL,3
ARRIVE,1
WITHIN,8
WEEKS,5
PRODUCED,1
DELIVERY,2
RAPID,3
WERE,3
READY,9
GO,10
DISTRIBUTED,1
FRONTLINE,2
WORKERS,3
ELDERLY,3
HIGH,6
RISK,7
AMERICANS,9
IMMEDIATELY,6
IT,7
MATTER,2
AHEAD,3
SCHEDULE,2
ANY,1
GOING,12
KNOW,10
PRIMARILY,1
TARGETS,1
OLDER,1
POPULATIONS,1
UNDERLYING,1
HEALTH,3
CONDITIONS,1
99,1
98,1
AGE,1
50,2
FULL,3
QUICK,1
RECOVERY,2
GIVING,2
INDIVIDUALS,2
RIGHT,8
AWAY,3
DRAMATICALLY,1
REDUCE,2
HOSPITALIZATIONS,1
DEATHS,1
CASE,3
LEVELS,2
LOT,2
FACT,2
BEST,7
TESTING,1
PROGRAM,1
DEVELOPED,2
TEST,1
COUNTRY,10
SHOWS,2
OBVIOUSLY,1
CASES,4
BY,1
VACCINATING,1
EFFECTIVELY,2
END,7
PHASE,8
PANDEMIC,3
ALLOW,2
SENIORS,2
RECLAIM,1
GOLDEN,3
LIVES,8
AGAIN,1
PROCESS,3
STARTING,1
MILLIONS,3
DOOR,2
THEYRE,1
WAITING,1
APPROVAL,3
APRIL,1
AVAILABLE,7
ENTIRE,2
GENERAL,8
POPULATION,7
EXCEPTION,1
PLACES,1
NEW,4
YORK,4
STATE,2
POLITICAL,2
REASONS,1
GOVERNOR,5
DECIDED,1
DONT,3
GOOD,5
POLITICALLY,1
BAD,2
STANDPOINT,1
WANTS,1
HE,1
DOESNT,3
TRUST,2
THESE,2
COMPANIES,11
LABS,1
WONT,4
DELIVERING,2
PAINS,1
SUCCESSFUL,4
AMAZING,2
CUOMO,1
LET,7
HES,6
OTHERWISE,1
CANT,3
AND,46
WELL,11
WANT,5
SO,10
EDITORIALS,1
RECENTLY,2
STATEMENT,1
WHATS,3
HAPPENED,1
RESPECT,1
NURSING,3
HOMES,3
HANDLING,1
HANDLE,1
BADLY,1
HANDLED,1
SAFE,2
ALREADY,3
AMONG,2
LOWEST,1
FATALITY,1
RATES,1
PERFORMED,1
SIGNIFICANTLY,2
BETTER,1
PEER,1
THERAPEUTICS,6
CONCERNED,1
ADMINISTRATIONS,2
CRITICAL,2
INVESTMENTS,1
