Word,Frequency
THE,233
PRESIDENT,221
WELL,51
THANK,45
MUCH,18
EVERYBODY,7
THIS,7
GROUP,2
PEOPLE,48
MANY,3
CASES,1
BECAME,3
QUITE,3
FAMOUS,1
WENT,15
LOT,36
CORONAVIRUS,7
A,10
TREMENDOUS,5
AMOUNT,3
AND,134
COVERED,1
KNOW,74
MEDIA,3
THEYVE,5
GOT,37
INTERESTING,7
DIFFERENT,11
STORIES,7
TELL,11
I,313
THOUGHT,14
ID,7
GO,19
AROUND,10
ROOM,6
ITS,23
HONOR,5
WHITE,8
HOUSE,8
REALLY,15
THEYRE,12
BRAVE,1
SOME,1
RIGHT,68
EDGE,1
ROUGH,4
PLAGUE,3
CALL,7
SCOURGE,1
WHATEVER,3
WANT,16
BAD,29
WOMAN,2
IVE,8
FOUND,4
FASCINATING,3
SHES,12
STATE,79
THATS,78
GREAT,53
CITY,3
HIT,9
HARD,8
DETROIT,5
HIGHLY,2
RESPECTED,1
POLITICAL,6
PERSON,2
SHE,9
DOESNT,2
HAPPEN,2
REPUBLICAN,2
OKAY,17
WHEN,3
THINGS,14
ARENT,2
GOING,43
GOOD,38
GET,29
LITTLE,15
HELP,5
TAKE,13
BUT,47
STORY,19
FA,1
FANTASTIC,13
MAN,4
NFL,5
FOOTBALL,5
PLAYER,6
10,4
YEARS,9
FRIEND,3
TOM,9
BRADY,7
MR,120
CAMPBELL,56
YES,17
SIR,5
WERENT,2
STRONG,5
THAT,14
LITERALLY,3
NO,13
DIDNT,21
FEEL,10
POINT,3
YEAH,55
YOU,48
SAYING,5
POWERFUL,4
SO,77
COULD,19
START,2
REPRESENTATIVE,77
CONGRATULATIONS,4
INCREDIBLE,11
WHITSETT,82
VICE,4
AMONGST,1
SURVIVORS,1
CANT,8
SAY,19
WONDERFUL,1
SEE,29
FACE,1
EVERYTHING,5
DONE,9
LINE,1
MEANT,1
SINCERELY,2
APPRECIATE,4
BROUGHT,4
FOREFRONT,2
HQ,1
ABLE,3
PUT,10
WOULDNT,1
TODAY,3
EVEN,6
CONVERSATION,1
TALK,5
NEEDS,3
NEED,7
YOURE,24
ADDRESS,1
BOTTOM,1
HEART,1
TERMS,2
BETTER,16
HUSBAND,5
SOUNDS,3
LIKE,41
GENTLEMAN,1
HE,7
TOOK,11
CARE,5
MEANS,1
LOVES,1
BECAUSE,12
HUSBANDS,1
WOULD,21
EGH,1
LETS,5
BOTHER,2
LAUGHTER,19
INSURANCE,1
POLICY,1
LAUGHS,2
LATE,5
EVENING,2
DRUGSTORES,1
STOCKED,3
MEDICINE,1
WHY,4
DONT,26
NIGHT,2
DRUGSTORE,1
WHAT,11
TRYING,6
REAL,1
SICK,4
KIND,19
PANIC,1
MAKING,6
PHONE,2
CALLS,1
DOCTOR,20
SCRIPT,1
DR,5
ARSIWALA,4
OH,8
OCLOCK,1
JOB,5
AMAZING,7
WORLD,3
RENOWNED,1
MICHIGAN,9
WAS,3
HOSPITAL,14
LOCAL,3
OR,3
HES,7
CHARGE,1
AMA,1
NINE,1
URGENT,1
CLINICS,1
FOX,1
TAKEN,4
FAMILY,7
LOST,4
SEVERAL,1
MEMBERS,3
COVID,6
KIDDING,2
ONE,21
HOUSEHOLD,1
MY,7
COUSIN,1
CHERYL,1
FOWLER,1
ICU,1
TURNED,3
AWAY,8
NUMEROUS,4
FOUR,5
TIMES,3
WITHIN,3
SIX,4
HOURS,4
FATHER,1
LAW,1
HER,1
WHOLE,1
TESTED,7
SEVEN,4
THREE,8
TEST,9
POSITIVE,8
CHILDREN,1
HOW,18
Q,5
THANKS,3
HYDROXY,3
BASED,1
NAME,2
IT,27
SOMETHING,17
READILY,1
AVAILABLE,1
EVERYONE,2
HEAR,3
GOVERNOR,1
GONE,3
TOTALLY,2
OPPOSED,1
NOW,3
IM,31
HEARING,1
THING,17
THINK,63
MIGHT,2
SAID,15
STARTED,6
WALK,2
RUN,2
HELL,4
LOSE,3
EXPRESSION,1
SHAPE,2
UNDERSTAND,1
DEMOCRATS,2
ESPECIALLY,5
DEMOCRAT,1
THOUGH,3
USING,2
BEAUTIFUL,3
