Word,Frequency
THE,20
PRESIDENT,36
WELL,8
THANK,14
MUCH,6
WERE,4
MEETING,1
TOP,1
EXECUTIVES,2
HEALTH,9
INSURANCE,9
COMPANIES,12
BIGGEST,3
COUNTRY,5
PROBABLY,3
WORLD,1
I,17
CANT,1
IMAGINE,1
BIGGER,1
BUT,5
GREAT,9
AND,22
THINK,7
TREMENDOUS,1
PROGRESS,1
MADE,4
THEYRE,8
WILLING,1
THINGS,2
PEOPLE,18
CUSTOMERS,4
TRUE,3
SENSE,1
BEYOND,1
NORMALLY,1
DONT,1
THEYD,1
WANT,6
ILL,2
ASK,2
VICE,5
PENCE,1
MAYBE,3
GIVE,3
US,8
LITTLE,1
UPDATE,1
ID,1
HAPPY,1
MR,16
TRUMP,1
CLEAR,2
EARLY,1
DAYS,1
CORONAVIRUS,7
UNITED,1
STATES,3
WOULD,7
WHOLE,2
GOVERNMENT,3
APPROACH,2
WEVE,3
BROUGHT,3
FULL,2
RESOURCES,1
FEDERAL,2
BEAR,2
ALSO,7
CALLED,1
TOGETHER,2
BUSINESSES,2
INDUSTRIES,3
MAKE,10
AMERICA,2
LAST,2
WEEK,3
TABLE,4
MET,3
PHARMACEUTICAL,1
LEADERS,3
NURSING,1
HOME,4
COMMERCIAL,2
LABS,2
AIRLINE,2
BRINGING,1
PROTECT,2
AMERICAN,7
TODAY,5
DIRECTED,2
BRING,1
COVER,2
PRIVATE,3
SUPPORT,1
MEDICARE,5
MEDICAID,4
ALMOST,1
240,1
MILLION,5
AMERICANS,3
IM,1
PLEASED,3
REPORT,1
REQUESTED,2
EITHER,1
AGREED,5
WAIVE,1
COPAYS,1
TESTING,6
EXTEND,2
COVERAGE,2
TREATMENT,3
BENEFIT,1
PLANS,2
DIRECTION,1
ALREADY,1
BENEFICIARIES,1
COVERED,4
THESE,2
CARRIERS,1
EXTENDED,1
THEYVE,2
TELEMEDICINE,3
ANYONE,1
PARTICULARLY,2
AMONG,1
VULNERABLE,2
SENIOR,1
POPULATION,3
FEEL,1
NECESSARY,1
GO,3
HOSPITAL,1
DOCTOR,1
THEYLL,1
KNOW,6
CEOS,1
SURPRISE,2
BILLING,2
WE,2
GET,3
TESTED,3
OVER,1
TESTS,2
THANKS,2
DILIGENT,1
WORK,5
CDC,1
HHS,1
MORE,1
4,1
YOUVE,2
WORKED,1
EXPAND,2
CONTINUE,2
INCREASE,1
DAY,2
THEY,1
FINALLY,1
YESTERDAY,2
PRODUCED,1
HELPFUL,1
INFORMATION,6
EVERY,1
FAMILY,1
KEEP,1
SCHOOL,1
BUSINESS,1
ESTABLISHMENT,1
SAFER,1
SPREAD,2
ALL,1
MAJOR,1
CONVEY,1
STARTING,1
SEND,1
CDCS,1
GUIDANCE,1
SENIORS,2
UNDERLYING,2
CONDITIONS,2
SPECIFIC,1
RECOMMENDATIONS,1
COMMUNICATE,1
DIRECTLY,1
SAID,2
RISK,1
AVERAGE,1
CONTRACTING,2
REMAINS,1
LOW,1
PARTNERSHIP,2
INDUSTRY,8
NEED,2
AVOID,1
SPREADING,1
GOING,9
HELP,2
REALLY,4
REPRESENT,2
SERIOUS,1
OUTCOMES,1
SPEAK,1
BEHALF,5
SAY,3
GRATEFUL,1
COLLABORATIVE,1
SPIRIT,1
GENEROSITY,1
REPRESENTED,1
ITS,2
VERY,2
WORKING,6
CLOSELY,3
CRUISE,1
LINE,1
TAKING,4
STRONG,3
STEPS,2
TERMS,1
SPENDING,1
LOT,2
MONEY,1
HARD,2
HELPING,3
LIKEWISE,1
COMING,2
EVEN,2
GETTING,4
PLANES,2
SO,5
TWO,1
PATCH,1
FAR,1
YOU,2
BIG,1
SHIP,1
CAME,1
THATS,3
ALONG,1
INCREDIBLY,1
STATE,2
CALIFORNIA,1
SUCCESSFULLY,2
CANADA,3
UK,2
CITIZENS,1
BACK,5
600,1
DIGNIFIED,1
FASHION,1
APPRECIATE,3
WITH,1
MIGHT,1
COUPLE,1
FOLKS,1
YOUD,1
LIKE,4
STATEMENT,3
PERHAPS,1
MS,3
BOUDREAUX,3
SURE,7
GAIL,2
ONE,3
IMPORTANT,3
COMPANY,1
ANTHEM,1
FOCUSED,2
ENSURING,1
ACCESS,4
CARE,2
COST,2
ISSUE,1
APPROPRIATELY,1
DONE,1
ABLE,5
MEMBERS,1
SUPPORTIVE,1
EFFORTS,1
UNDERWAY,1
JOB,1
YOURE,2
ANYBODY,2
ELSE,3
ONES,1
TURN,1
HEAD,1
LAUGHTER,1
LOOK,1
CAMERAS,1
EYLES,3
YES,1
AROUND,3
OPERATE,1
LOCAL,1
LEVEL,1
COMMITMENT,1
MAKING,1
BARRIER,1
TREATED,1
PREVENTION,1
RIGHT,4
QUICKLY,2
LIMIT,1
DISEASE,1
GOOD,1
PLEASE,3
HANDELMAN,1
36,1
INDEPENDENT,1
BLUECROSS,1
BLUESHIELD,1
INSURE,2
THREE,1
TEST,2
COMMITMENTS,1
APPLY,1
EMPLOYEES,2
PROGRAM,1
5,1
BROUSSARD,2
LARGE,1
SERVICER,1
ORIENTED,1
AGING,1
IMPORTANTLY,1
EASY,1
POSSIBLE,1
RECEIVE,1
PART,1
REDUCES,1
BARRIERS,1
ALLOW,1
ADVANTAGE,2
WHO,1
SUGGEST,1
DAVE,2
WICHMANN,2
FIRST,1
FOREMOST,1
GUESS,1
CONVERSATION,1
WORKFORCE,2
ESSENTIAL,1
ENSURE,1
PROPER,1
SERVING,2
PATIENTS,2
HIGH,1
PRIORITY,1
ORGANIZATION,1
18,1
ACROSS,2
OKAY,1
GOVERNOR,3
PETE,1
RICKETTS,3
NEBRASKA,1
EVERYBODY,2
NICE,1
SEE,1
WAY,1
LEADERSHIP,2
PRESIDENTS,1
GOVERNORS,1
KEEPING,1
HEALTHY,1
FANTASTIC,1
COOPERATION,2
LEVELS,1
WORRY,1
PAY,1
Q,2
STILL,1
CAPITOL,1
HILL,1
YEAH,1
ABOUT,1
12,1
30,1
