Word,Frequency
THE,147
PRESIDENT,180
WELL,45
THANK,43
MUCH,26
TODAY,11
MEETING,16
PHARMACEUTICAL,5
BIOTECHNOLOGY,1
COMPANIES,17
BIGGEST,1
WORLD,13
PRESTIGIOUS,1
ONES,2
GET,40
BOTTOM,1
LINE,3
QUICKLY,16
DISCUSS,1
FEDERAL,5
GOVERNMENT,5
ACCELERATE,1
DEVELOPMENT,10
VACCINES,31
THERAPEUTIC,6
TREATMENTS,4
CORONAVIRUS,22
WE,64
WANT,29
WELCOME,5
DR,71
DEBORAH,3
BIRX,7
AND,129
WHITE,3
HOUSE,3
LOT,18
CAREER,1
SHES,2
GOING,35
WORKING,26
MIKE,5
PENCE,2
EVERYBODY,11
FULL,1
TIME,13
APPRECIATE,9
REAL,1
EXPERT,1
FIELD,1
YOUD,5
LIKE,22
ASK,9
COUPLE,11
QUESTIONS,3
FINISHED,1
WORK,33
HARD,3
EXPEDITE,2
LONGER,5
PROCESS,8
DEVELOPING,1
VACCINE,63
WERE,28
ALSO,22
MOVING,5
MAXIMUM,1
SPEED,7
DEVELOP,5
THERAPIES,2
HELP,11
PEOPLE,32
RECOVER,1
POSSIBLE,10
RECOVERY,1
SEE,16
ADVANCE,2
ITS,13
LIKELY,2
AVAILABLE,6
ACTUALLY,9
READY,12
SEEK,1
BRING,4
EFFECTIVE,5
MARKET,2
SOON,7
SOME,4
GOOD,24
DONE,20
HOWEVER,1
PROGRESS,1
YOULL,7
ABLE,12
FOLKS,3
CONGRESS,2
ENSURE,1
AMERICA,8
NEEDS,1
RESPOND,1
CHALLENGE,6
GREAT,17
BUT,34
RESPONDING,2
SINCE,4
START,13
OUTBREAK,3
ADMINISTRATION,7
TAKEN,6
AGGRESSIVE,1
ACTION,2
HISTORY,1
PROTECT,12
CITIZENS,1
INCLUDING,6
CLOSING,2
BORDERS,1
EARLY,5
EARLIER,5
WANTED,2
US,21
TURNED,1
DECISION,2
I,154
ORDERED,1
SWEEPING,1
TRAVEL,3
RESTRICTIONS,1
INCREASED,1
ADVISORY,1
LEVELS,1
ESTABLISHED,1
SCREENING,4
MEASURES,2
IMPOSED,1
HISTORIC,2
QUARANTINES,2
COUNTRY,10
SHOWS,2
IMPORTANCE,2
BRINGING,3
MANUFACTURING,10
BACK,7
PRODUCING,4
HOME,7
MEDICINES,4
EQUIPMENT,1
EVERYTHING,2
ELSE,8
NEED,24
PUBLICS,1
HEALTH,7
IVE,4
TALKING,15
LONG,9
THAT,5
ALREADY,25
STARTED,10
IT,16
EVER,1
KNEW,2
MAKE,31
CERTAIN,3
THINGS,12
CHINA,10
MANY,20
PLACES,2
IRELAND,1
DIFFERENT,23
DRUGS,4
BADLY,1
DEALING,3
ONE,36
TWO,21
THREE,15
COUNTRIES,5
LITTLE,14
WEVE,23
DRUG,4
TERMS,2
INCENTIVES,1
TAXES,1
THEYRE,10
HEADING,1
ANYWAY,2
FRANKLY,3
YEAR,27
AGO,7
TASK,6
FORCE,6
LED,2
VICE,17
DAILY,1
COORDINATING,1
CLOSELY,9
STATE,3
LOCAL,2
GOVERNMENTS,2
CALL,8
53,2
GOVERNORS,3
HEARD,6
COORDINATED,1
STATES,10
CANT,4
THINK,79
EXCEPTION,1
THEYVE,3
REALLY,26
RELATIONSHIP,3
CONFRONT,1
TOGETHER,15
CONTINUE,3
EXACTLY,1
SUCCESSFUL,1
A,6
HAPPENING,6
EXCITING,12
RAPIDLY,3
SO,73
ID,3
INTRODUCE,2
SAY,23
BIT,5
CALLS,2
MR,92
CORONA,7
AFTERNOON,1
MENTIONED,3
DIRECTION,2
HOSTED,1
VIDEO,1
TELEPHONE,1
CONFERENCE,1
AS,4
SAID,16
TIMES,3
TODAYS,1
REFLECTION,1
FACT,1
UNDERSTANDS,1
INDUSTRY,10
PART,6
TEAM,11
THATS,55
ADDRESS,1
IM,24
GRATEFUL,2
LEADERS,4
NATIONS,1
TOP,3
COME,7
SPEAK,3
MEDICATIONS,1
SHORT,2
TERM,3
PARTICIPATION,1
TRAVELING,1
TOMORROW,6
NATIONAL,3
INSTITUTE,2
CDC,9
WEEK,5
AIRLINE,1
CRUISE,1
PARTNERSHIP,2
PRESIDENTS,2
PRIORITY,2
SAFETY,7
WELLBEING,2
AMERICAN,8
LET,3
EXTEND,3
LEADING,2
EXPERTS,1
INFECTIOUS,4
DISEASES,8
SHE,2
SERVED,2
UNIFORM,1
UNITED,8
MULTIPLE,2
ADMINISTRATIONS,1
RIGHT,27
ARM,2
IMPLEMENT,1
VISION,1
PUTTING,1
FIRST,12
KNOW,67
SECRETARY,17
AZAR,15
THOUGHTS,1
LOOK,10
FORWARD,6
ALEX,3
MAYBE,6
GIVE,9
UPDATE,1
GO,22
AROUND,16
ROOM,6
OKAY,5
ABSOLUTELY,8
CASES,6
TRAGICALLY,1
EXPERIENCED,1
SEVERAL,5
DEATHS,5
REPORTED,1
CONDOLENCES,1
FAMILIES,1
COURSE,6
WHOLE,6
RESPONSE,3
COMPANY,21
KEY,4
ISSUES,2
THERAPEUTICS,13
SUPPLY,1
CHAIN,1
CHALLENGES,2
MAY,4
FACING,1
PRODUCTS,2
WITH,4
REGARD,1
WAY,10
RATHER,1
ALONG,4
SURE,14
GOT,11
COMMISSIONER,2
HAHN,6
FDA,16
CONTEXT,1
EMERGENCY,6
POWERS,1
USE,12
AUTHORIZATIONS,1
ASKING,2
HOW,4
FASTER,6
ANYTHING,10
NORMAL,2
PHARMA,2
TIMELINES,1
SLOW,1
BUREAUCRATIC,2
WHAT,9
GIVEN,3
NATURE,2
PARTNER,1
MAKING,6
HAPPEN,2
ESPECIALLY,3
SUPPLEMENTAL,3
PASSED,1
NEXT,10
EVERYONE,4
WANTS,1
EMMA,3
PLEASE,14
MS,1
WALMSLEY,2
GLAXOSMITHKLINE,1
LEADERSHIP,2
NIH,12
BARDA,7
RECOGNIZE,1
SUBSTANTIAL,1
EFFORTS,4
MADE,8
U,8
S,8
SCIENCE,2
LARGE,6
PRESENCE,1
RESPONSIBILITY,1
VITAL,2
ROLE,1
PLAY,2
PANDEMIC,2
ADJUVANT,3
TECHNOLOGY,16
HIGHLY,2
PROMISING,5
NEW,13
COULD,20
EITHER,2
EFFICACY,4
INDEED,1
ALLOW,4
ANTIGEN,2
SPARING,1
MEANS,2
OBVIOUSLY,4
INCREDIBLY,1
IMPORTANT,6
TRYING,5
PACE,1
SCALE,9
ANNOUNCED,1
COLLABORATIONS,1
HOPE,5
ANNOUNCE,1
PRODUCE,5
REQUIRE,1
STOCKPILE,1
FIGHTING,1
COVID,7
19,7
REQUIRES,1
GLOBAL,1
EFFORT,3
LEADER,2
COMMITTED,2
BEAUTIFUL,1
ANTHONY,1
AHEAD,5
SOMETHING,10
LAUGHTER,8
FAUCI,18
TONY,17
DIRECTOR,2
ALLERGY,1
PLEASED,3
YOURE,22
EXTRAORDINARILY,1
SMOOTHLY,1
INVOLVED,5
REASON,1
FUNDAMENTAL,1
BASIC,1
CLINICAL,12
RESEARCH,6
COUNTERMEASURES,2
FORM,1
ILL,3
BOB,6
REDFIELD,3
IF,8
THERES,8
BEGIN,2
TRY,3
EVALUATE,1
FRUITS,1
LABOR,1
INAUDIBLE,30
COUNTING,1
ARENA,1
PRETTY,6
MENICHELLA,6
THANKS,4
DAN,2
CEO,3
CUREVAC,2
STAGE,4
BIOTECH,4
MESSENGER,4
RNA,4
OPTIMIZE,1
MOLECULES,1
ONCE,2
INJECTED,1
BODY,3
INSTRUCT,1
CELLS,2
PROTEINS,3
FOR,2
INSTANCE,4
MRNA,2
TRIGGER,1
IMMUNE,1
VIRUSES,2
INCREASE,1
PRODUCTION,3
T,1
CANCER,2
IN,2
POTENT,1
PROPHYLACTIC,2
WORKS,8
REPLACE,1
MISSING,1
STRENGTH,1
USING,5
LOW,2
DOSE,6
PHASE,25
RABIES,1
TRIAL,12
COMPLETED,3
MICROGRAM,1
WORDS,2
MILLIONTH,1
GRAM,1
TINY,1
BROADLY,1
FOCUSES,1
FOUR,7
PROGRAMS,1
TRIALS,12
PROGRAM,6
WOULD,56
FIFTH,1
EXPECT,5
BEGINNING,1
JUNE,8
OUR,4
PLATFORM,8
FAST,15
AGILE,1
GMP,4
2006,1
CURRENTLY,1
FACILITIES,2
RUNNING,1
FOURTH,3
FACILITY,5
BUILT,3
LOOKING,8
ADDITIONAL,2
CAPEX,1
PUT,6
MACHINERY,2
BUILDING,1
HUNDREDS,3
MILLIONS,3
DOSES,7
EXCITED,2
ADDITIONALLY,2
DEVELOPED,5
FULLY,4
AUTOMATED,2
MACHINE,2
THIS,6
COLLABORATION,3
CEPI,2
THEY,11
FUNDED,1
POINT,2
BELIEVE,1
WHEREWITHAL,1
MANUFACTURE,4
ALTHOUGH,1
LARGEST,1
AGAIN,1
OPPORTUNITY,3
JOHN,3
SHIVER,4
HEAD,2
SANOFI,2
100,5
YEARS,18
PROJECT,1
PROPRIETARY,1
RECOMBINANT,3
PROTEIN,1
MAKES,2
FLU,23
EGGS,1
BASED,3
POTENTIAL,3
APPLIED,2
READILY,1
SARS,3
RELATED,3
VIRUS,15
INTEND,1
LEVERAGE,1
CLINIC,4
BECAUSE,9
MAJOR,4
PRODUCER,1
ABILITY,4
AMOUNTS,1
PREDICT,2
DEPENDENT,1
UPON,3
FINAL,1
FORMULATION,1
MILLION,6
600,2
PER,4
YORK,3
PENNSYLVANIA,2
90,2
PERCENT,8
PRODUCT,4
WITHOUT,1
JEOPARDIZING,1
IMPORTANTLY,1
MAINTAIN,1
WILLING,2
WHATEVER,3
TAKES,4
WHOS,2
CO,1
SPONSORING,1
PROBLEM,2
WHEN,8
EXPERIMENTAL,1
TECHNOLOGIES,4
EXPLORATORY,1
DEPENDING,1
EPIDEMIC,1
GOES,5
DOESNT,5
AGENCIES,4
PERHAPS,2
DIFFICULT,1
KNOWING,2
SAFE,6
EFFICACIOUS,3
HEALTHY,1
LENNY,5
SCHLEIFER,16
FOUNDER,1
REGENERON,3
GEORGE,1
YANCOPOULOS,1
LAST,4
30,7
MONOCLONAL,4
ANTIBODY,2
PRIMARILY,1
CENTERED,1
STRANGERS,1
COLLABORATING,2
AZARS,1
GROUP,4
CAME,3
CURE,3
EBOLA,10
PROUD,5
FAUCIS,3
INSTRUMENTAL,1
TESTING,5
UNBELIEVABLE,1
CONDITIONS,1
CONGO,4
DIDNT,7
CREATE,2
QUITE,2
EXCITEMENT,1
GOODNESS,1
HIT,5
SHORES,1
EXACT,1
1,2
000,10
ANTIBODIES,7
SITTING,2
DISHES,1
SELECTING,1
ANTICIPATE,2
200,1
MONTH,2
FACTORY,1
STARTING,3
AUGUST,1
UNIQUE,1
THING,11
DEPENDS,1
REACHED,1
JOHNS,1
CAN,1
EXPLAIN,1
PASSIVE,1
VAC,1
WHETHER,5
INFECTED,3
ITLL,3
GETTING,7
OR,2
TREAT,8
PROCESSES,1
NORMALLY,1
TAKE,14
LITERALLY,3
END,9
WEEKS,8
MONTHS,14
NOBODY,3
COLLABORATE,1
COMBINATION,2
BETTER,6
QUICKER,1
YEAH,20
IMMUNIZED,1
DONT,23
SHOWED,3
ENOUGH,1
LIFESAVING,2
LIFE,1
TRULY,1
TRUE,1
BEAT,1
ANTIVIRALS,3
PREDICTABLE,1
SUCCEEDS,1
MEAN,16
CRITICAL,2
SUCCESS,3
TALENTED,1
SOMETIMES,1
RUN,2
ASTRAY,1
LEN,1
BANCEL,6
INVITATION,1
STPHANE,1
MODERNA,1
SENT,1
42,1
DAYS,8
SEQUENCE,4
WAITING,3
GREEN,2
LIGHT,2
DOSING,1
INTERESTING,3
BASICALLY,1
INFORMATION,7
MOLECULE,1
ALLOWS,1
FORMATION,1
NINE,2
GERMANY,1
AUSTRALIA,1
FIVE,1
RESPIRATORY,3
DARPA,2
DEPARTMENT,1
DEFENSE,1
HHS,2
ONGOING,2
DISCUSSIONS,1
WORKED,6
MERS,6
MIDDLE,1
EAST,1
SYNDROME,1
MOVE,4
PHONE,1
MATERIAL,1
2,1
AWAY,3
TIMING,4
HOPING,2
HUMAN,2
DATA,5
PICK,2
CORRECT,3
YOU,14
WONT,1
ALL,3
WITHIN,2
HALF,2
SOUND,2
MUST,2
HONEST,1
INITIATION,1
THOUGH,2
SEASON,5
ASSUMING,1
TOLERATED,1
QUESTION,5
SORT,1
TRACK,1
SENSE,2
CAUTIOUSNESS,1
HES,3
CAUTIOUS,2
TESTED,4
PRECEDENCE,1
WORSE,2
RUSH,2
FIND,3
900,1
IDEA,3
PROVE,1
NEUTRALIZING,1
APPROACH,4
ANIMALS,2
GREATER,2
DEGREE,1
CONFIDENCE,1
SOONER,1
DANIEL,7
ODAY,35
SWITCH,1
FOCUSED,2
LETS,5
TALK,2
GILEAD,4
SCIENCES,1
TABLE,13
HIV,9
ELIMINATION,1
CONNECTED,1
INCREDIBLE,2
TO,3
PREVENT,4
DISEASE,3
EXTRAORDINARY,1
SAYING,4
10,5
9,3
SOMEBODY,2
SEEING,2
DO,6
ELIMINATE,1
IMAGINE,1
ELIMINATED,1
CERTAINLY,2
REMEMBER,3
HORRIBLE,1
BEYOND,3
YOUVE,5
WHATS,3
HAPPENED,2
ANTIVIRAL,4
EXPERIENCE,4
DECADES,1
APPLY,1
MEDICINE,6
CALLED,4
REMDESIVIR,2
DECADE,1
USED,6
FAMILY,2
EFFECT,2
VITRO,1
HIGH,3
CORONAVIRUSES,1
YES,10
SPECIFICALLY,4
400,1
PATIENT,1
CLOSE,1
HALFWAY,1
ENROLLED,1
ENROLLING,1
ANY,2
YET,3
DOUBLE,1
BIND,1
RANDOMIZED,1
WAIT,2
CONCLUSION,1
APRIL,4
THEN,1
ANOTHER,2
PROTOCOL,3
NIAID,4
OUTSIDE,3
TEST,1
INITIATE,1
PATIENTS,6
NEBRASKA,1
WASHINGTON,3
SEEMS,4
PROBLEMS,1
INTENTION,1
COMING,1
WILL,3
NURSING,1
COMMUNITY,1
TOUCHES,1
HEALTHCARE,1
WORKERS,1
MEMBERS,1
PLACE,4
MORNING,1
PROVIDING,1
INVESTIGATIONAL,1
HAND,4
GLOVE,1
TIMEFRAME,2
NEGATIVE,1
KICK,1
OUTS,1
UTILITY,1
ANALYSES,1
DSM,2
V,2
REVIEWS,1
THERE,2
REVIEW,1
THEYLL,2
PROBABLY,6
MARCH,2
FAR,6
STOPPED,1
REASONS,1
SIGNIFICANTLY,1
INVESTING,2
CAPACITY,2
PURPOSING,1
TREMENDOUS,3
NEWS,3
TERRIFIC,2
PLANT,1
SEVERE,1
MODERATE,1
UNDERSTAND,2
EPIDEMIOLOGY,1
BEST,3
DISAPPOINT,1
SUPPORT,1
DOCTOR,5
HONOR,1
INTERESTED,3
HEARING,1
MESSAGE,1
SEND,1
FACILITATING,1
DIAGNOSTICS,1
BENEFIT,2
FANTASTIC,8
JOB,1
DOLSTEN,8
CHIEF,2
SCIENTIST,1
PFIZER,6
ALWAYS,3
PUBLIC,6
THREATS,1
ACROSS,2
BIOTECHS,1
APPRECIATIVE,1
INITIATIVE,1
TAKING,1
POWERFUL,1
170,1
ORIGINALLY,1
FOUNDED,1
BROOKLYN,1
HEADQUARTERED,1
BROUGHT,1
SMALL,3
TYPES,1
SUFFERING,1
NOW,2
IDENTIFIED,2
COMPOUNDS,1
INAUDILE,1
ACTIVITY,4
PROBABILITY,2
ACTIVE,1
CONFIRMING,1
ASSUMPTION,1
LABORATORIES,1
ACCESS,1
LIVE,1
PERFORM,1
IDENTIFY,2
FASTEST,1
PATH,1
HEAR,9
ENCOURAGEMENT,2
3,1
0,1
R,2
D,2
SITES,1
AMERICANS,3
DISCOVERING,1
SHARE,1
CAPABILITIES,2
GETS,1
SOLUTIONS,1
COMPETITORS,1
CASE,5
SHARING,1
PARTICIPANT,3
FEEL,4
AGREE,3
REMARK,1
AREAS,3
PIONEERING,1
ADVANCES,1
DIALOGUES,1
OPTIONS,1
PROTECTION,3
DEAL,4
EXPOSED,1
TREATMENT,13
SOLUTION,1
OFFER,1
APPROACHES,2
NOTICE,2
VARIANTS,1
COMBINATIONS,1
FRONTIER,1
EVEN,6
COLLEAGUES,1
LEARNED,1
MECHANISMS,2
LIKELIHOOD,1
CURING,1
RESPONSES,1
HIGHER,1
COMPLEMENTARY,3
LOVE,4
STORY,1
COUNT,1
COMMITMENT,1
KIM,6
NAME,1
JOSEPH,1
INOVIO,3
PHARMACEUTICALS,2
CALIFORNIA,1
OCCURRED,1
INNOVATIVE,1
21ST,1
CENTURY,1
DNA,3
BY,2
CONSTRUCT,1
HOURS,1
PRECLINICAL,1
PREPARATION,1
ACCELERATION,1
PLAN,1
FOLLOWED,1
SHORTLY,1
THEREAFTER,1
SOUTH,2
KOREA,2
INFECTIONS,1
AREA,2
LAUGHS,1
NO,6
SEATTLE,1
MIND,1
COLLABORATED,2
EXISTING,1
RESOURCES,1
DELIVER,1
OTHERS,6
LEAD,1
STOFFELS,10
PAUL,1
CHAIRMAN,2
SCIENTIFIC,1
OFFICER,1
JOHNSON,6
AT,2
MOMENT,4
DEPLOYED,2
ZIKA,1
STUDY,2
EXTENSIVELY,1
VACCINATING,1
THOUSAND,1
DAY,4
RWANDA,1
DRC,1
SHOWING,1
DEPLOYING,1
AVAILABILITY,1
