Word,Frequency
THE,2
VICE,1
PRESIDENT,9
WELL,6
BEHALF,3
DONALD,1
TRUMP,1
WHITE,3
HOUSE,3
CORONAVIRUS,4
TASK,3
FORCE,3
ALLOW,2
WELCOME,1
GOVERNORS,4
JOINING,1
US,3
VIDEO,1
TELECONFERENCE,1
AND,8
IMPORTANTLY,1
THANK,6
LEADERSHIP,3
ONE,2
SHOWING,1
STATES,7
YESTERDAY,1
TOOK,1
SPECIFIC,2
ACTION,2
REGARD,1
CALIFORNIA,1
WASHINGTON,1
STATE,2
NEW,1
YORK,1
TALK,2
BIT,3
BUT,5
I,12
KNOW,6
SPEAKING,1
MANY,1
REGULAR,1
CONTACTS,1
EXTRAORDINARY,1
THATS,1
DEMONSTRATED,1
ACROSS,1
TERRITORIES,2
NATION,1
FIRST,1
FOREMOST,1
SAY,2
TEAM,2
AMERICAN,2
PEOPLE,2
WERE,1
GOING,4
SPEAK,1
TODAY,2
ISSUES,1
CONTINUE,3
FOCUS,2
MEETING,1
LATER,1
AFTERNOON,1
SEE,1
FEMA,4
IT,2
LITTLE,1
10,1
DAYS,1
AGO,2
SIGNED,2
EMERGENCY,1
DECLARATION,1
GOES,2
WITHOUT,2
SAYING,2
HUB,1
EFFORTS,2
PETE,2
GAYNOR,1
SHARE,2
OPERATIONALIZED,1
PRESIDENTS,1
VISION,1
RESPONSE,1
THREAT,2
LOCALLY,1
EXECUTED,1
MANAGED,1
FEDERALLY,1
SUPPORTED,1
FEMAS,1
MISSION,1
ITS,1
EVERY,1
GOVERNOR,3
CALL,3
KNOWS,1
THEYRE,1
GOOD,1
NO,1
BETTER,2
WORLD,1
WANT,1
20,1
000,1
STRONG,1
STEPPING,2
GAP,1
FULLY,1
INTEGRATING,1
HHS,1
WORKING,1
YOURE,3
PHENOMENAL,1
JOB,1
HOPE,4
YESTERDAYS,1
MAJOR,1
DISASTER,1
DECLARATIONS,1
INITIATED,1
TITLE,1
32,1
AUTHORITY,1
THREE,1
STAND,1
NATIONAL,1
GUARD,1
FULL,1
FEDERAL,2
SUPPORT,2
DEPLOYMENT,2
FIELD,1
HOSPITALS,1
PPE,1
ONGOING,2
BASIS,1
GIVES,1
CONFIDENCE,1
WHATEVER,1
TAKES,1
MAKE,1
SURE,1
COURAGEOUS,1
LOCAL,2
HEALTH,1
OFFICIALS,1
NEED,3
MEET,1
MOMENT,1
DR,1
DEBORAH,1
BIRX,1
PROGRESS,1
MAKING,1
DATA,1
UNDERSTANDING,1
CIRCUMSTANCES,1
GROUND,1
FOCUSING,1
RESOURCES,1
POINT,1
ALSO,2
IMPORTANT,1
BREAKTHROUGHS,1
VENTILATORS,2
PARTNER,1
EXPAND,1
CAPACITY,1
FORWARD,1
DISMISS,1
MEDIA,2
LET,1
MEAN,1
REALLY,1
MAKES,1
AMERICA,1
DIFFERENT,1
50,1
CEOS,1
SEVERAL,1
YOU,1
LEADING,1
GOVERNMENT,1
COMING,1
ALONG,1
BEHIND,1
SUPPORTING,1
RESOURCING,1
EXPERTISE,1
PERSONNEL,1
REAL,1
PARTNERSHIP,1
PRECISELY,2
EXPECT,1
WORK,1
LEFT,1
MINUTES,1
HE,1
PHONE,2
LEAVING,1
OVAL,1
OFFICE,1
USE,1
LARGE,1
FORUMS,1
INFORMATION,1
CONVERSATION,1
DEALING,1
LEVEL,1
ARISE,1
CONTACTING,1
REGIONAL,1
ADMINISTRATOR,1
LETTING,1
NEEDS,1
IM,1
AWAY,1
GO,1
ORDINARY,1
PROCESSES,1
HESITATE,1
REACH,1
THINK,1
VALUES,1
RELATIONSHIP,1
REPRESENTED,1
EVERYONE,1
SO,1
STEP,1
BRIEF,1
AFTERWARDS,1
MUCH,1
