Word,Frequency
DONALD,27
TRUMP,28
01,3
38,3
THANK,18
MUCH,7
GOOD,7
SEE,3
HOPE,1
GREAT,11
WEEKEND,1
CONVENTION,2
WERE,5
GOING,8
COMING,2
I,30
LOOK,2
FORWARD,2
51,2
BUT,3
DISCUSS,1
HISTORIC,2
BREAKTHROUGH,1
FIGHT,3
CHINA,2
VIRUS,5
ID,1
LIKE,2
PROVIDE,1
UPDATE,1
RECENT,2
WILDFIRES,3
CALIFORNIA,3
STORMS,4
GULF,4
MEXICO,1
YESTERDAY,1
APPROVED,4
MAJOR,5
DISASTER,2
DECLARATION,2
SPOKE,2
GOVERNOR,3
NEWSOM,1
BATTLED,1
TWO,6
WORST,1
HISTORY,2
STATE,3
THAT,5
CONTINUES,1
02,2
19,29
THE,9
FEDERAL,3
GOVERNMENT,3
ALREADY,3
DEPLOYED,1
26,2
000,8
FIRST,5
RESPONDERS,3
PERSONNEL,1
BATTLE,3
WORKING,3
CLOSELY,4
LOT,3
REPRESENTATIVES,2
LOCAL,2
WELL,6
TAKE,1
CARE,1
SITUATION,1
OUR,1
HEARTS,1
GO,9
THOUSANDS,1
FAMILIES,2
LOST,2
HOMES,1
GRIEVE,1
FIVE,1
RESIDENTS,1
TRAGICALLY,1
LIVES,4
HORRIFIC,1
FIRE,1
ONE,6
BIGGEST,1
WEVE,7
EVER,1
SEEN,3
03,2
MY,1
ADMINISTRATION,5
ALSO,8
MONITORING,1
HURRICANE,2
MARCO,2
TROPICAL,2
STORM,2
LAURA,2
RAPIDLY,1
EXPECTED,2
MAKE,4
LANDFALL,2
LOUISIANA,5
TOMORROW,1
HIT,1
DAYS,3
LATER,1
THIS,9
SOMEWHAT,1
UNPRECEDENTED,1
SCOPE,1
FACT,3
COME,2
QUICKLY,3
ANOTHER,1
BOTH,1
POTENTIAL,2
GATHERING,1
STRENGTH,1
COULD,5
CAUSE,1
SIGNIFICANT,3
DAMAGE,1
ACROSS,1
COAST,6
PUERTO,4
RICO,4
WE,13
EVERYBODY,3
STATIONED,1
READY,6
TREMENDOUS,4
PEOPLE,13
FEMA,2
LINED,1
GUARD,3
DONE,4
FANTASTIC,3
JOB,2
THEY,3
WORK,4
WANT,11
58,1
IM,3
ASKING,1
AMERICANS,7
PATH,1
FOLLOW,1
INSTRUCTIONS,1
GOVERNMENTS,1
IVE,3
EMERGENCY,8
DECLARATIONS,1
MOBILIZED,1
GROUND,1
HELP,2
JOHN,1
BEL,1
EDWARDS,1
INFORMED,1
REQUEST,1
SIGNED,1
FOREST,1
FIRES,1
TEAM,2
UNFORTUNATELY,1
POWERFUL,3
NATURAL,2
DISASTERS,1
04,5
47,1
ON,1
THERAPEUTICS,2
FRONT,1
LOOKING,2
LONG,1
TIME,1
THING,1
TODAY,8
PLEASED,2
TRULY,1
ANNOUNCEMENT,1
SAVE,4
COUNTLESS,1
FDA,16
ISSUED,1
USE,11
AUTHORIZATION,9
THATS,5
TERM,1
TREATMENT,12
KNOWN,1
CONVALESCENT,11
PLASMA,21
THERAPY,1
TRANSFUSES,1
STRONG,3
ANTIBODIES,2
BLOOD,3
RECOVERED,7
PATIENTS,17
TREAT,1
BATTLING,1
CURRENT,1
INFECTION,2
ITS,7
INCREDIBLE,7
RATE,3
SUCCESS,2
TODAYS,1
ACTION,2
DRAMATICALLY,1
EXPAND,3
ACCESS,10
05,3
39,1
DR,22
HAHN,22
SECRETARY,3
AZAR,10
HARD,2
IT,2
SHOWED,1
MADE,3
POSSIBLE,1
OPERATION,4
WARP,4
SPEED,7
TOGETHER,2
YEARS,6
AHEAD,2
APPROVALS,1
WOULD,4
WENT,2
LEVELS,2
PAST,1
WED,1
THREE,5
BEHIND,2
INCLUDES,1
VACCINES,1
YOULL,2
HEARING,1
SOON,2
SHORTLY,1
06,5
16,6
TO,1
DELIVER,2
TREATMENTS,3
VACCINE,1
REMOVING,1
UNNECESSARY,1
BARRIERS,1
DELAYS,1
CUTTING,1
CORNERS,1
MARSHALING,1
FULL,1
POWER,1
PROVIDED,3
48,2
MILLION,2
FUND,1
MAYO,3
CLINIC,3
STUDY,2
TESTED,2
EFFICACY,4
THROUGH,1
100,4
ENROLLED,2
RECEIVE,1
PROVEN,1
REDUCE,1
MORTALITY,2
35,7
NUMBER,3
MIT,1
HARVARD,1
MOUNT,1
SINAI,1
HOSPITAL,1
FOUND,1
EFFECTIVE,4
METHOD,2
FIGHTING,1
HORRIBLE,1
DISEASE,2
BASED,1
SCIENCE,1
DATA,11
INDEPENDENT,3
DETERMINATION,2
SAFE,4
07,3
12,12
RECENTLY,1
270,1
AMERICAN,5
RED,2
CROSS,1
AMERICAS,1
CENTERS,1
SUPPORT,3
COLLECTION,1
360,1
UNITS,1
IN,5
LATE,1
JULY,1
LAUNCHED,1
NATIONWIDE,1
CAMPAIGN,1
ASK,6
WAY,4
THEYVE,2
DONATED,1
DONATE,5
SINCE,1
WEEKLY,1
DONATIONS,1
DOUBLED,1
URGE,1
CORONAVIRUS,2
GOV,2
SIGN,1
PLEASE,6
REALLY,5
JUST,1
COUNTRY,4
UNITED,4
STRONGLY,2
08,4
ILL,4
NUMBERS,1
WHATS,1
HAPPENED,3
DONT,3
TALK,1
STATES,3
EXPERIENCED,1
LOWEST,1
CASE,3
FATALITY,2
WORLD,2
YOU,5
HEAR,1
EUROPEAN,1
UNIONS,1
ESTIMATED,1
TIMES,1
HIGHER,1
EUROPE,1
33,3
FATALITIES,1
COMPARED,1
TYPICAL,1
NON,1
PANDEMIC,2
YEAR,1
ALEX,10
STEPHEN,6
SAY,3
WORDS,2
STEPPED,1
ESPECIALLY,1
LAST,3
GETTING,1
RESULTS,4
THINK,9
EVEN,1
SUBSTANTIALLY,1
SO,8
APPRECIATE,2
AND,4
MAYBE,2
09,3
MR,16
PRESIDENT,23
THANKS,6
BOLD,1
LEADERSHIP,3
ALLOWED,1
US,3
HAPPY,1
NEWS,1
AMERICA,2
APPROACH,2
ARSENAL,2
COVID,13
EARLY,6
EFFORTS,1
BROADER,1
INCLUDING,1
ANYWHERE,1
ELSE,1
APRIL,2
BARDA,1
PARTNERS,1
SPRANG,1
SET,1
EXPANDED,6
PROTOCOL,1
PROMISING,6
RIGHT,7
TRY,6
HES,1
FOUGHT,1
ENSURE,3
TRIED,1
TRUE,1
THERAPEUTIC,1
PRIOR,1
OUTBREAKS,1
WANTED,1
DEVELOP,1
RESULT,2
EFFORT,2
10,8
GATHERED,1
SUGGESTS,1
TREATED,2
COURSE,2
WITHIN,1
DIAGNOSED,1
CONTAINING,1
HIGH,1
BENEFITED,2
SAW,1
BETTER,1
SURVIVAL,3
80,1
ARTIFICIAL,1
RESPIRATION,1
EMPHASIZE,1
POINT,1
GLOSS,1
DREAM,1
DRUG,1
DEVELOPMENT,1
SOMETHING,3
REDUCTION,1
ADVANCE,2
NEW,3
TOOL,1
ADDED,1
ALONGSIDE,1
REMDESIVIR,2
STEROIDS,1
OPTIONS,2
CURRENTLY,1
STUDIED,2
BECAUSE,1
PRESIDENTS,3
EXPECT,1
REACHING,2
FALL,1
SUPPORTING,2
EXPERIMENTAL,1
MANUFACTURING,1
MEET,2
FDAS,2
GOLD,1
STANDARD,1
SAFETY,1
BEGIN,1
WITHOUT,1
DAY,5
WASTED,1
11,5
24,3
POSITIVE,1
FIND,1
QUICK,1
CONVENIENT,1
PLAY,1
POTENTIALLY,1
LIFESAVING,1
ROLE,1
KNOW,3
LIFE,3
GUIDANCE,1
HEALTHCARE,1
PROVIDERS,2
CONTACT,1
GIVE,1
INFORMATION,1
REMARKABLE,1
PROGRESS,1
MARKS,1
