Word,Frequency
DONALD,37
TRUMP,38
00,12
WELL,32
THANK,12
MUCH,17
GOOD,20
AFTERNOON,1
TODAY,4
I,91
WANT,17
PROVIDE,2
UPDATE,1
RESPONSE,1
CHINA,10
VIRUS,15
ADMINISTRATION,6
GET,27
OUTBREAK,1
SUN,3
BELT,3
CONTROL,1
SEEMS,2
LARGELY,1
COULD,10
SPREADING,1
MY,6
TEAM,2
ALSO,9
WORKING,12
NIGHT,1
DAY,12
CAPITOL,2
HILL,2
ADVANCE,1
NEXT,4
ECONOMIC,2
RELIEF,1
PACKAGE,1
WERE,21
HARD,7
MAKING,4
LOT,14
PROGRESS,1
KNOW,24
SIDES,1
DONE,6
CALL,2
PHASE,1
FOUR,5
THINK,31
GOING,23
PROTECT,3
WORKERS,1
SCHOOLS,1
FAMILIES,1
STRONGLY,2
AS,4
ONE,12
FAMILY,1
MOURN,1
EVERY,4
PRECIOUS,1
LIFE,3
THATS,23
LOST,1
PLEDGE,1
HONOR,1
DEVELOP,1
VACCINE,12
DEFEAT,2
DEVELOPMENT,2
THERAPEUTIC,1
01,5
BUT,6
BRAVE,2
DOCTORS,6
NURSES,2
FRONTLINE,1
RESPONDERS,1
THE,14
JOB,5
INCREDIBLE,1
TRULY,1
STOP,1
NOTHING,1
SAVE,2
LIVES,4
SHIELD,2
VULNERABLE,2
IMPORTANT,1
WEVE,26
LEARNED,8
DISEASE,7
INDEED,1
AND,40
VACCINES,4
COMING,7
THEYRE,14
SOONER,1
ANYONE,1
THOUGHT,5
POSSIBLE,6
YEARS,10
IF,11
LOOK,7
OLD,4
SYSTEM,3
NEW,2
VICIOUS,1
DANGEROUS,1
ILLNESS,1
GREAT,11
DEAL,1
TARGETS,1
WE,22
PROCESS,1
DEVELOPING,2
STRATEGY,1
POWERFUL,3
DEVELOPED,1
GO,16
ALONG,1
51,2
SOME,3
AREAS,1
COUNTRY,5
OTHERS,2
LESS,2
IT,9
PROBABLY,3
UNFORTUNATELY,2
WORSE,4
GETS,2
BETTER,7
SOMETHING,5
DONT,13
LIKE,14
SAYING,3
THINGS,16
WAY,6
ITS,6
YOU,7
WORLD,9
TENDS,1
GOVERNORS,9
SUPPORTING,1
100,1
EVERYTHING,2
NEED,9
TAKING,2
CARE,3
TREMENDOUS,6
SUPPLIES,3
SUPPLY,1
CHAIN,1
WHETHER,3
VENTILATORS,9
GOWNS,1
ANYTHING,4
SO,16
BIG,5
DIFFERENCE,2
INHERITING,1
EMPTY,1
CUPBOARDS,1
02,3
33,3
MEDIAN,1
AGE,3
SUCCUMB,1
78,1
ROUGHLY,1
HALF,6
DEATHS,1
INDIVIDUALS,2
NURSING,3
HOMES,3
LONG,2
TERM,1
IN,7
STUDY,2
90,1
HOSPITALIZED,1
UNDERLYING,1
MEDICAL,4
CONDITIONS,1
HEART,1
DIABETES,1
USUALLY,1
KIND,1
CONDITION,1
PEOPLE,27
PROBLEM,5
QUESTION,4
YOUNG,3
ADULTS,2
MAY,2
OFTEN,3
MILD,3
EVEN,13
SYMPTOMS,2
THEY,7
WONT,3
SICK,1
IDEA,3
AMERICAS,1
YOUTH,1
ACT,2
RESPONSIBLY,1
ASKING,3
EVERYBODY,1
ABLE,4
SOCIALLY,2
DISTANCE,2
WEAR,4
MASK,14
IMPACT,1
THEYLL,6
EFFECT,1
03,3
29,1
DATA,1
SHOWS,1
CHILDREN,3
LOWEST,1
FATALITY,3
RISK,5
99,1
96,1
FATALITIES,3
1,1
BY,1
UNDERSTANDING,1
PROFILES,1
LEARNING,1
TREAT,2
GREATLY,2
REDUCE,3
MORTALITY,2
UNITED,2
STATES,5
FACT,3
SHOW,1
CHART,1
COMPARED,1
REST,2
SEVERAL,1
TREATMENTS,2
ALREADY,5
AVAILABLE,3
SIGNIFICANTLY,2
SEVERITY,1
DURATION,1
INCLUDING,7
REMDESIVIR,3
SUCCESSFUL,4
WIDELY,1
STEROID,2
TREATMENT,4
MANY,10
HAPPENING,5
BEST,3
PRACTICES,1
STAGE,2
SHARED,2
FINDINGS,1
PROVIDERS,1
RELATIONSHIP,1
COUNTRIES,5
STRONG,5
04,4
TOGETHER,2
THIS,6
INCLUDES,2
ENSURING,1
HOSPITALS,6
AWARE,3
IMPORTANCE,2
DIFFERENT,4
APPROACHES,1
OXYGEN,2
HIGH,4
FLOW,1
YOURE,9
VENTILATOR,3
USE,8
BEGINNING,2
NEVER,5
EXPERIENCE,1
NEEDED,1
FAST,1
HELPERS,1
BECOME,1
INCREDIBLY,1
ACTUALLY,2
COMPLICATED,1
PROCEDURE,1
ALLOCATING,1
BASED,1
ADMISSION,1
SINCE,3
WORKS,2
EARLY,1
HOSPITALIZATION,2
THEYVE,5
REALLY,8
STARTED,3
USING,2
EARLIER,1
05,3
26,2
NATIONWIDE,1
FALLEN,1
75,1
MID,2
APRIL,4
NUMBER,5
CASES,10
RISE,2
CERTAIN,1
HIT,3
LOOKING,1
RIGHT,12
SURGING,2
PERSONNEL,2
THERAPEUTICS,4
AMOUNTS,2
SHAPE,1
MOVE,1
QUICKLY,2
OUR,2
CASE,3
RATE,4
CONTINUED,2
DECLINE,1
LOWER,2
EUROPEAN,1
UNION,1
ALMOST,3
EVERYWHERE,1
ELSE,3
WATCH,1
AMERICAN,4
TELEVISION,1
YOUD,2
INVOLVED,1
SUFFERING,5
BADLY,2
TIME,10
TALK,3
HELPING,3
06,2
32,1
CALLS,1
HELP,4
ESPECIALLY,3
PERTAINS,1
THOUSANDS,5
MONTH,3
QUITE,2
AMAZING,1
KEEP,4
PUTTING,1
CHARTS,1
BEHIND,1
SHOWING,1
STATISTICS,1
RATES,1
SUCCESS,1
GUESS,3
SAY,11
YOULL,1
SEE,7
PUT,6
AVERAGE,3
TESTED,7
POSITIVE,3
50,5
YOUNGER,1
HOSPITAL,6
LENGTHS,1
STAY,1
STAYS,1
REQUIRING,1
REDUCED,1
AMONG,3
ADMITTED,1
NEARLY,4
07,3
35,2
HANDLE,2
ELEMENTS,1
STEROIDS,1
ETC,2
TRENDS,1
CHANGE,3
WITHOUT,2
RELENTLESS,2
FOCUS,2
08,1
RECENT,2
WEEKS,6
SEEN,1
CONCERNING,1
PARTS,1
SOUTH,3
SOUTHWEST,1
WEST,1
GROWTH,2
FIRST,7
BEGAN,1
APPEAR,1
JUNE,1
PRIMARILY,1
18,6
YEAR,6
OLDS,1
ASYMPTOMATIC,2
FACING,1
CHALLENGE,1
SIGNIFICANT,1
SPIKES,1
ACROSS,2
WESTERN,2
HEMISPHERE,2
MEXICO,1
MEXICOS,1
PRESIDENT,8
GENTLEMAN,1
TWO,11
AGO,1
BECAUSE,1
ACHIEVED,2
FOLD,1
INCREASE,1
TESTING,17
CAPACITY,4
MONTHS,2
SUCCESSFULLY,2
IDENTIFYING,1
ILL,5
RECOVER,1
IMMEDIATELY,2
09,2
PER,1
CAPITA,1
U,2
S,2
CONDUCTING,1
TESTS,9
EUROPE,3
CONDUCTED,1
THREE,7
TIMES,3
COMBINED,1
MILLION,6
ALLOWS,1
US,6
ISOLATE,2
INFECTED,4
EXACTLY,1
TURNAROUND,1
AGGRESSIVELY,1
RESPONDING,1
CONTINUE,2
CLOSE,4
PARTICULAR,1
COORDINATING,1
CLOSELY,3
LAST,2
IVE,10
SENT,1
SENIOR,1
OFFICIALS,1
NINE,1
MEET,2
RECOMMENDATIONS,1
VARIOUS,1
LEADERS,1
STATE,3
ADMINISTRATORS,1
10,4
CURRENTLY,1
ZERO,1
UNFULFILLED,1
REQUESTS,1
EQUIPMENT,2
NO,3
GOVERNOR,4
NEEDS,1
TILL,1
END,5
FRANKLY,4
STOCKED,1
READY,2
WHEREVER,1
7,2
000,2
NATIONAL,1
GUARD,1
MILITARY,6
TEXAS,3
CALIFORNIA,1
FLORIDA,3
ARIZONA,1
FANTASTIC,1
MONITORING,1
OPEN,2
ELECTIVE,2
SURGERIES,2
PROCEDURES,1
AMERICANS,5
ALL,1
SPOKEN,1
ENOUGH,2
BED,1
THING,6
56,1
INITIAL,3
SHUTDOWN,3
PREVENT,1
OVERFLOW,1
ALLOW,1
DEMANDS,1
CAUSED,1
GLOBAL,1
PANDEMIC,5
PERMANENT,1
OPTION,1
TERMS,2
WOULD,15
COMPLETELY,1
UNSUSTAINABLE,1
PRODUCE,2
DEBILITATING,1
FALL,1
BACK,9
LEAD,1
CATASTROPHIC,1
PUBLIC,1
HEALTH,2
CONSEQUENCES,2
THERE,1
SHUTDOWNS,1
SAVED,2
POTENTIALLY,4
MILLIONS,2
UNDERSTAND,2
LARGE,1
EXTENT,2
NOBODYS,2
MAYBE,4
EVER,3
FULLY,3
CURE,1
SOON,2
INSTEAD,1
MASKS,4
EMPLOY,1
VIGOROUS,1
HYGIENE,1
WASH,1
HANDS,1
CHANCE,2
SHELTERING,1
POPULATIONS,1
11,2
57,1
IMPLORING,1
AVOID,1
PACKED,1
BARS,1
CROWDED,1
INDOOR,1
GATHERINGS,1
BE,1
SAFE,2
SMART,1
IDENTIFY,1
NEWLY,1
APPROVED,2
PLATFORM,3
VIGILANT,1
RESPECT,1
PROBLEMS,1
SADLY,1
STAFF,3
RESIDENTS,1
ROUTINELY,1
ISOLATED,1
ENSURE,1
ELDERLY,1
PROTECTED,1
ANYBODY,3
WONDERFUL,2
12,2
39,2
ONCE,1
CURRENT,1
SURGE,1
DECLINES,1
ENABLE,1
VISIT,1
LOVED,1
ONES,2
TEST,5
ULTIMATELY,1
GOAL,1
MERELY,1
MANAGE,1
RID,1
THAT,2
GETTING,5
REMAINS,1
TOP,2
PRIORITY,1
CANDIDATES,2
ENTERING,1
FINAL,2
CLINICAL,1
TRIALS,2
RECORD,4
USED,3
POSITION,3
ENTER,1
FOLLOWING,2
MASS,1
PRODUCING,2
LOGISTICALLY,1
13,2
28,5
LOGISTIC,1
GENERAL,1
WHOS,1
WAITING,1
DISTRIBUTE,1
WHATS,1
HAPPEN,1
SET,1
DELIVER,1
WHATEVER,2
NECESSARY,1
TAKE,3
QUESTIONS,3
WHITE,2
HOUSE,2
NASTY,1
HORRIBLE,1
ALLOWED,1
ESCAPE,1
TAKEN,2
LOTS,1
JOHN,5
14,3
19,7
MR,5
WANTED,5
CLARIFICATION,1
YOUR,1
PRESS,1
SECRETARY,1
SAID,9
SOMETIMES,1
DIDNT,3
DAYS,5
38,2
REPUBLICANS,1
DEMOCRATS,1
MONEY,5
SEND,2
BILLIONS,1
DOLLARS,1
SAW,3
MICK,1
MULVANEY,1
KIDS,1
TOOK,1
WEEK,1
RESULTS,4
HE,1
SIMPLY,2
INEXCUSABLE,1
GIVEN,1
DO,3
ARE,3
FAVOR,2
15,8
FAR,3
MASSIVE,3
VOLUME,1
TAKES,1
LONGER,1
QUICK,3
FIVE,3
MINUTES,1
MINUTE,3
PREFER,1
NUMBERS,8
EXAMPLE,1
KITS,1
MADE,2
GIVE,1
THOSE,2
SIMILAR,1
PLACES,1
NOBODY,6
AGREE,1
42,1
CROSSTALK,7
43,2
MAKE,4
PRESENTATION,1
TONIGHT,1
TOMORROW,1
LEADING,1
SECOND,3
INAUDIBLE,1
INDIA,1
THEN,1
SEVEN,1
SIX,2
AMOUNT,3
PROFESSIONALS,1
FEEL,2
THOUGH,3
LEVEL,1
DREAMT,1
IM,7
OKAY,2
16,7
WHY,1
WHERES,1
DR,4
FAUCI,2
BIRX,2
OUTSIDE,1
YES,3
PLEASE,8
SPEAKER,14
4,2
20,6
GOT,2
NOVEMBER,2
JUDGE,8
SPEAK,1
30,1
BALLOT,1
HANDLED,2
36,2
ECONOMY,4
CREATED,1
CREATING,1
SETTING,1
THIRD,1
QUARTER,2
FOURTH,1
TAX,1
CUTTING,2
REGULATION,1
REBUILDING,1
VA,2
VETERANS,3
CHOICE,3
DECADES,1
TRYING,4
17,1
CALLED,1
DOCTOR,1
WAIT,1
ONLINE,1
ACCOUNTABILITY,1
SURETY,1
CHALLENGED,1
PRESIDENCY,1
ACCOMPLISHED,2
ENERGY,1
CAME,3
PLAGUE,3
TERRIBLE,1
SHOULDVE,1
STOPPED,3
WASNT,1
SHUT,1
5,1
YOUVE,4
DISAPPEAR,3
LIKELY,1
DYING,1
RESPONSIBLE,3
ALWAYS,2
EITHER,2
HAND,2
VIEW,2
VERY,1
RELATIONSHIPS,2
COME,1
CLOSED,4
BORDERS,2
TENS,1
BORDER,2
55,2
BAN,1
HEAVILY,1
FAIRLY,2
SHORTLY,1
THEREAFTER,1
MOVES,1
PERSON,1
LETS,1
140,1
DOUBLE,1
TRIPLE,1
QUADRUPLE,1
SHAME,1
HAPPENED,2
SHOULDNT,1
AHEAD,4
6,3
40,1
EASIER,1
REOPEN,1
RESTART,1
BUSINESSES,1
MACHINES,1
48,1
RATHER,1
SENDING,2
GOES,1
MAIL,1
COMES,1
ANOTHER,2
MATTER,1
WASTED,1
SPENDS,1
EFFICIENT,1
SITE,1
LITTLE,5
BIT,3
TOPIC,1
TALKING,1
GHISLANE,1
MAXWELL,1
PRISON,1
SHES,2
TURN,2
TALKED,1
PAST,2
PRINCE,2
ANDREW,2
CRITICIZED,1
BILL,1
CLINTONS,1
BEHAVIOR,1
WONDERING,1
MEN,1
HOW,1
HAVENT,1
WISH,2
MET,1
NUMEROUS,1
LIVED,2
PALM,2
BEACH,2
SITUATION,1
JUST,1
NOT,1
53,1
ON,1
UNEMPLOYMENT,1
INSURANCE,1
600,1
WILLING,3
BOUNCING,1
FUND,1
21,2
ECONOMYS,1
STRONGER,1
SPOKE,1
WORK,6
OPPOSED,2
SORT,1
FORCED,1
EXPECTED,1
EMPLOYERS,1
DECISION,2
ORIGINAL,1
STILL,1
WORKED,1
GAVE,1
LINE,2
REAL,2
NOW,2
THINKING,1
70,1
SMALLER,1
GENEROUS,1
TREMENDOUSLY,1
PROGRAM,1
WHOLE,1
MEAN,4
YET,1
JOBS,1
8,3
22,3
YESTERDAY,3
WEARING,4
PATRIOTISM,2
FREQUENTLY,1
CARRY,3
WENT,1
WALTER,1
REED,1
GLADLY,1
GROUP,2
ELEVATOR,2
SECURITY,1
FAULT,1
CERTAINLY,2
23,7
CAN,1
ASK,2
FOLLOW,1
MESSAGES,1
TWEETED,1
IMAGE,1
EVENING,1
HOTEL,2
PRETTY,1
AWAY,1
EXPLAINED,1
INSTANCE,1
OFTENTIMES,1
THEORY,1
REASON,2
HELPS,2
EXPERTS,1
ARENT,1
NECESSARILY,1
CHANGED,1
MIND,2
APPROPRIATE,1
9,3
54,1
SIR,2
A,1
SURPRISED,1
TONE,3
PERHAPS,3
REALISTIC,1
SUDDEN,1
EMBRACE,1
SOCIAL,2
DISTANCING,2
24,3
AGREED,1
FOUGHT,1
COMMON,2
SENSE,2
FEET,1
ID,1
REALIZATION,1
RESURGENCE,1
FIRES,3
RESPOND,1
EMBERS,1
TOUGH,2
SKILLED,1
THEIR,1
CAPACITIES,1
HOLDING,1
RUN,1
25,5
CHANGING,1
YEAH,2
ISSUE,1
MENTIONED,1
CHINESE,2
COMPANY,1
SHOWED,1
PROMISING,1
CORONAVIRUS,1
CANDIDATE,1
BRING,1
RESULT,1
UNDER,1
WORD,1
SAFETY,1
SURE,1
SHORT,2
PERIOD,2
ABREAST,1
TOPICS,1
STOCK,1
MARKET,1
FRONT,1
