Word,Frequency
GOVERNOR,7
DESANTIS,1
GOOD,2
AFTERNOON,1
I,19
WANT,7
WELCOME,1
VICE,6
PRESIDENT,17
FLORIDA,7
PART,1
STATE,5
THERES,1
LOT,1
GREAT,2
STUFF,1
GOING,4
BROWARD,1
COUNTY,1
ALSO,7
THANK,11
SUPPORT,3
PARTICULARLY,3
TRAVEL,4
RESTRICTIONS,1
THINK,1
MADE,2
EASIER,1
US,4
MONITOR,2
FOLKS,3
TRAVELING,2
PARTS,2
ASIA,1
AND,16
REALLY,4
APPRECIATE,3
SECOND,1
TIME,2
HES,2
SINCE,1
LEADING,1
TASK,1
FORCE,1
SO,4
AS,2
MANY,4
KNOW,11
FIRST,5
TWO,1
COVID,3
19,3
LINKED,1
FATALITIES,1
YESTERDAY,1
STRESSING,1
LOOK,5
VIRUS,2
IMPACTS,1
PEOPLE,9
ELDERLY,2
UNDERLYING,4
MEDICAL,7
CONDITIONS,3
MUCH,4
GREATER,1
RISK,4
SERIOUS,5
COMPLICATIONS,1
WEVE,8
WORKING,2
HARD,1
HOSPITALS,1
NURSING,2
HOMES,1
ASSISTED,1
LIVING,1
FACILITIES,2
BUT,6
WANTED,1
SPREAD,6
MESSAGE,1
WHOLE,4
FOLLOW,2
CDCS,1
GUIDANCE,2
THEY,1
RECOMMEND,1
HEALTH,13
STAY,1
HOME,3
NEED,2
AVOID,1
LARGE,1
CROWDS,1
MAKE,3
SURE,1
COUPLE,1
WEEKS,3
SUPPLIES,1
FOOD,1
CASE,1
YOURE,1
SITUATION,2
ISOLATE,1
PRUDENT,1
STEPS,1
TAKE,2
HELP,3
EFFORTS,4
WORK,7
CONTAIN,1
THANKS,2
COMING,1
WE,5
LEADERSHIP,5
THE,6
BRINGING,2
TOGETHER,3
LEADERS,6
CRUISE,12
LINE,6
INDUSTRY,13
IMPORTANT,2
DISCUSSION,3
KEEP,3
PASSENGERS,4
CREW,3
COMMUNITIES,3
COME,3
COUNTRY,3
SAFE,2
GRATEFUL,3
SPIRIT,2
COLLABORATION,1
REPRESENTED,1
ROOM,1
FORWARD,6
SAFER,2
IM,7
SENATOR,2
RICK,1
SCOTT,1
MARCO,1
RUBIO,1
SWIFT,1
PASSING,1
8,1
BILLION,1
FUNDING,1
AMERICAS,2
RESPONSE,2
CORONAVIRUS,13
LET,4
PUBLIC,5
OFFICIALS,5
WELL,3
PLEASED,2
JOINED,1
HEAD,2
CDC,3
ACTING,2
SECRETARY,2
HOMELAND,1
SECURITY,1
CHAD,1
WOLF,2
WERE,1
SUBSTANTIVE,1
CONVERSATION,2
FOUND,1
CENTER,1
WAYS,4
LOOKING,1
HEARING,1
INDUSTRYS,1
RECOMMENDATIONS,1
PROTECT,2
AMERICAN,8
GOES,1
WITHOUT,1
SAYING,1
TRUMP,5
HIGHER,1
PRIORITY,1
SAFETY,2
WELLBEING,2
ITS,2
REASON,1
ADVENT,1
AMERICA,5
LAUNCHED,2
GOVERNMENT,7
APPROACH,3
EVIDENCED,1
TODAY,6
FULL,2
RESOURCES,2
FEDERAL,3
LAST,1
WEEK,1
ADDITION,1
MEETING,1
DIRECTED,2
EXECUTIVES,1
MET,1
PHARMACEUTICAL,1
TALK,1
DEVELOPMENT,1
THERAPEUTICS,1
VACCINE,1
TALKED,2
